100,0.0653641706286318
266,0.14973958333333334
308,0.18229166666666666
260,0.15625
36,0.0275
216,0.13671875
280,0.16294642857142858
384,0.2265625
374,0.21666666666666667
408,0.7447916666666666
81,0.05116421568627451
121,0.07627118644067797
330,0.20052083333333334
294,0.171875
368,0.25390625
315,0.21732954545454544
391,0.29464285714285715
468,0.26953125
425,0.25
180,0.10973011363636363
64,0.044221698113207544
49,0.033854166666666664
289,0.171875
336,0.234375
132,0.0875
300,0.1796875
432,0.24375
160,0.09895833333333333
352,0.2065972222222222
10000,5.84375
400,0.228125
900,0.5546875
225,0.2309027777777778
324,0.1796875
25,0.01953125
208,0.13169642857142858
357,0.2
1600,0.8515625
195,0.3080357142857143
72,0.046875
144,0.08881578947368421
273,0.13541666666666666
196,0.125
320,0.19270833333333334
782,0.453125
440,0.2578125
168,0.109375
90,0.06875
42,0.03125
1000,0.546875
120,0.065625
323,0.181640625
361,0.1953125
156,0.09765625
256,0.14583333333333334
169,0.10104166666666667
108,0.0703125
700,0.375
130,0.09375
475,0.284375
16,0.01171875
540,0.296875
2000,1.171875
494,0.2916666666666667
110,0.0625
150,0.09895833333333333
140,0.0859375
240,0.134375
99,0.0703125
297,0.171875
176,0.10416666666666667
441,0.28125
600,0.359375
513,0.28125
44,0.03125
437,0.25
55,0.046875
572,1.953125
40,0.015625
135,0.09375
520,0.2916666666666667
525,0.328125
285,0.17447916666666666
667,0.375
143,0.078125
182,0.109375
616,0.359375
588,1.5234375
414,0.24739583333333334
20,0.015625
75,0.0546875
340,0.184375
30,0.020833333333333332
460,0.265625
456,0.2734375
4,0.0
189,0.109375
480,0.28125
420,0.25
399,0.21875
104,0.0625
396,0.22265625
918,0.515625
345,0.20833333333333334
483,0.234375
504,0.3125
418,0.28125
9,0.0
252,0.1376953125
170,0.096875
50,0.03125
375,0.25
117,0.0625
272,0.140625
221,0.1377840909090909
210,0.11979166666666667
228,0.14453125
255,0.13368055555555555
234,0.140625
238,0.14322916666666666
270,0.1625
165,0.09375
304,0.175
275,0.140625
360,0.203125
192,0.125
247,0.14772727272727273
187,0.1015625
198,0.15625
416,0.234375
204,0.125
224,0.1171875
288,0.18229166666666666
378,0.21875
264,0.140625
220,0.125
